"flags","price","side","size","symbol","timestamp","trade_id","type","","","","","","","","","","","",""
"1","153.52","B","0","USO","2026-09-11 12:06:22.917793+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.53","B","100","USO","2026-09-11 12:06:22.917798+00:00","","price_level_update","","","","","","","","","","","",""
"1","762.22","S","0","SPY","2026-09-11 12:06:22.917811+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.53","B","0","USO","2026-09-11 12:06:22.949465+00:00","","price_level_update","","","","","","","","","","","",""
"1","762.22","S","100","SPY","2026-09-11 12:06:22.969188+00:00","","price_level_update","","","","","","","","","","","",""
"1","16.59","S","0","SNXX","2026-09-11 12:06:22.986278+00:00","","price_level_update","","","","","","","","","","","",""
"1","57.69","B","0","SLV","2026-09-11 12:06:23.017134+00:00","","price_level_update","","","","","","","","","","","",""
"1","57.71","S","0","SLV","2026-09-11 12:06:23.017140+00:00","","price_level_update","","","","","","","","","","","",""
"1","57.69","B","600","SLV","2026-09-11 12:06:23.019276+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.52","B","100","USO","2026-09-11 12:06:23.020530+00:00","","price_level_update","","","","","","","","","","","",""
"1","130.03","S","0","FXB","2026-09-11 12:06:23.047604+00:00","","price_level_update","","","","","","","","","","","",""
"1","1.51","S","0","MASK","2026-09-11 12:06:23.077052+00:00","","price_level_update","","","","","","","","","","","",""
"1","1.5","S","0","MASK","2026-09-11 12:06:23.077058+00:00","","price_level_update","","","","","","","","","","","",""
"1","1.45","B","0","MASK","2026-09-11 12:06:23.079240+00:00","","price_level_update","","","","","","","","","","","",""
"1","1.49","B","100","MASK","2026-09-11 12:06:23.079251+00:00","","price_level_update","","","","","","","","","","","",""
"1","1.51","S","100","MASK","2026-09-11 12:06:23.129233+00:00","","price_level_update","","","","","","","","","","","",""
"1","1.4","B","100","BTCT","2026-09-11 12:06:23.130403+00:00","","price_level_update","","","","","","","","","","","",""
"1","85.62","S","0","GLDM","2026-09-11 12:06:23.192752+00:00","","price_level_update","","","","","","","","","","","",""
"1","57.71","S","600","SLV","2026-09-11 12:06:23.275459+00:00","","price_level_update","","","","","","","","","","","",""
"1","85.62","S","1000","GLDM","2026-09-11 12:06:23.275788+00:00","","price_level_update","","","","","","","","","","","",""
"1","57.71","S","0","SLV","2026-09-11 12:06:23.280588+00:00","","price_level_update","","","","","","","","","","","",""
"1","57.69","B","0","SLV","2026-09-11 12:06:23.287005+00:00","","price_level_update","","","","","","","","","","","",""
"1","51.36","B","0","YCS","2026-09-11 12:06:23.327705+00:00","","price_level_update","","","","","","","","","","","",""
"1","136.58","S","100","NVDU","2026-09-11 12:06:23.357223+00:00","","price_level_update","","","","","","","","","","","",""
"1","136.56","S","100","NVDU","2026-09-11 12:06:23.375684+00:00","","price_level_update","","","","","","","","","","","",""
"1","136.58","S","0","NVDU","2026-09-11 12:06:23.375831+00:00","","price_level_update","","","","","","","","","","","",""
"1","57.71","S","600","SLV","2026-09-11 12:06:23.376379+00:00","","price_level_update","","","","","","","","","","","",""
"1","51.36","B","2000","YCS","2026-09-11 12:06:23.435112+00:00","","price_level_update","","","","","","","","","","","",""
"1","18.51","S","6910","ETHA","2026-09-11 12:06:23.584467+00:00","","price_level_update","","","","","","","","","","","",""
"1","18.54","S","4560","ETHA","2026-09-11 12:06:23.670149+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.52","B","0","USO","2026-09-11 12:06:23.699883+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.53","B","100","USO","2026-09-11 12:06:23.699884+00:00","","price_level_update","","","","","","","","","","","",""
"1","1.46","B","0","MASK","2026-09-11 12:06:23.844889+00:00","","price_level_update","","","","","","","","","","","",""
"1","1.51","S","0","MASK","2026-09-11 12:06:23.844891+00:00","","price_level_update","","","","","","","","","","","",""
"1","1.5","B","100","MASK","2026-09-11 12:06:23.844894+00:00","","price_level_update","","","","","","","","","","","",""
"1","1.53","S","100","MASK","2026-09-11 12:06:23.844906+00:00","","price_level_update","","","","","","","","","","","",""
"1","1.51","S","100","MASK","2026-09-11 12:06:23.868102+00:00","","price_level_update","","","","","","","","","","","",""
"1","9.99","B","300","SPCH","2026-09-11 12:06:23.889039+00:00","","price_level_update","","","","","","","","","","","",""
"1","1.51","S","0","MASK","2026-09-11 12:06:23.908949+00:00","","price_level_update","","","","","","","","","","","",""
"1","25.26","S","300","SPXS","2026-09-11 12:06:24.000256+00:00","","price_level_update","","","","","","","","","","","",""
"1","25.27","S","1300","SPXS","2026-09-11 12:06:24.000783+00:00","","price_level_update","","","","","","","","","","","",""
"1","130.03","S","1000","FXB","2026-09-11 12:06:24.063050+00:00","","price_level_update","","","","","","","","","","","",""
"1","39.21","S","0","SQQQ","2026-09-11 12:06:24.109415+00:00","","price_level_update","","","","","","","","","","","",""
"1","89.06","B","300","QLD","2026-09-11 12:06:24.109779+00:00","","price_level_update","","","","","","","","","","","",""
"1","89.08","B","0","QLD","2026-09-11 12:06:24.109785+00:00","","price_level_update","","","","","","","","","","","",""
"1","16.89","S","2280","BITX","2026-09-11 12:06:24.109863+00:00","","price_level_update","","","","","","","","","","","",""
"1","39.2","B","1540","SQQQ","2026-09-11 12:06:24.109901+00:00","","price_level_update","","","","","","","","","","","",""
"1","146.81","B","0","UPRO","2026-09-11 12:06:24.109987+00:00","","price_level_update","","","","","","","","","","","",""
"1","523.76","B","0","DIA","2026-09-11 12:06:24.110802+00:00","","price_level_update","","","","","","","","","","","",""
"1","765.72","B","0","IVV","2026-09-11 12:06:24.110816+00:00","","price_level_update","","","","","","","","","","","",""
"1","762.22","S","0","SPY","2026-09-11 12:06:24.110826+00:00","","price_level_update","","","","","","","","","","","",""
"1","523.74","B","100","DIA","2026-09-11 12:06:24.110804+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.62","S","0","QQQM","2026-09-11 12:06:24.112309+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.61","S","200","QQQM","2026-09-11 12:06:24.112322+00:00","","price_level_update","","","","","","","","","","","",""
"1","57.68","B","0","SLV","2026-09-11 12:06:24.115919+00:00","","price_level_update","","","","","","","","","","","",""
"1","57.66","B","600","SLV","2026-09-11 12:06:24.115921+00:00","","price_level_update","","","","","","","","","","","",""
"1","765.69","B","100","IVV","2026-09-11 12:06:24.116213+00:00","","price_level_update","","","","","","","","","","","",""
"1","762.22","S","100","SPY","2026-09-11 12:06:24.117678+00:00","","price_level_update","","","","","","","","","","","",""
"1","57.71","S","0","SLV","2026-09-11 12:06:24.119841+00:00","","price_level_update","","","","","","","","","","","",""
"1","6.39","S","1000","SKRE","2026-09-11 12:06:24.120225+00:00","","price_level_update","","","","","","","","","","","",""
"1","85.62","S","0","GLDM","2026-09-11 12:06:24.120745+00:00","","price_level_update","","","","","","","","","","","",""
"1","57.71","S","600","SLV","2026-09-11 12:06:24.122101+00:00","","price_level_update","","","","","","","","","","","",""
"1","85.62","S","1000","GLDM","2026-09-11 12:06:24.125584+00:00","","price_level_update","","","","","","","","","","","",""
"1","6.4","S","700","SKRE","2026-09-11 12:06:24.125723+00:00","","price_level_update","","","","","","","","","","","",""
"1","762.12","B","100","SPY","2026-09-11 12:06:24.131841+00:00","","price_level_update","","","","","","","","","","","",""
"1","762.22","S","0","SPY","2026-09-11 12:06:24.131890+00:00","","price_level_update","","","","","","","","","","","",""
"1","39.2","B","1420","SQQQ","2026-09-11 12:06:24.131963+00:00","","price_level_update","","","","","","","","","","","",""
"1","6.45","S","100","SKRE","2026-09-11 12:06:24.132034+00:00","","price_level_update","","","","","","","","","","","",""
"1","765.87","S","0","IVV","2026-09-11 12:06:24.132184+00:00","","price_level_update","","","","","","","","","","","",""
"1","85.62","S","0","GLDM","2026-09-11 12:06:24.132314+00:00","","price_level_update","","","","","","","","","","","",""
"1","67.58","B","0","EEM","2026-09-11 12:06:24.132639+00:00","","price_level_update","","","","","","","","","","","",""
"1","6.49","S","500","SKRE","2026-09-11 12:06:24.137840+00:00","","price_level_update","","","","","","","","","","","",""
"1","16.93","S","1340","BITX","2026-09-11 12:06:24.141901+00:00","","price_level_update","","","","","","","","","","","",""
"1","25.28","S","300","SPXS","2026-09-11 12:06:24.145015+00:00","","price_level_update","","","","","","","","","","","",""
"1","25.26","S","1300","SPXS","2026-09-11 12:06:24.145020+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.61","S","0","QQQM","2026-09-11 12:06:24.145206+00:00","","price_level_update","","","","","","","","","","","",""
"1","765.9","S","100","IVV","2026-09-11 12:06:24.164312+00:00","","price_level_update","","","","","","","","","","","",""
"1","67.58","B","400","EEM","2026-09-11 12:06:24.193675+00:00","","price_level_update","","","","","","","","","","","",""
"1","179.66","B","100","NUGT","2026-09-11 12:06:24.206848+00:00","","price_level_update","","","","","","","","","","","",""
"1","89.06","B","0","QLD","2026-09-11 12:06:24.210285+00:00","","price_level_update","","","","","","","","","","","",""
"1","89.07","B","300","QLD","2026-09-11 12:06:24.210292+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.62","S","200","QQQM","2026-09-11 12:06:24.213093+00:00","","price_level_update","","","","","","","","","","","",""
"1","523.74","B","0","DIA","2026-09-11 12:06:24.218924+00:00","","price_level_update","","","","","","","","","","","",""
"1","523.75","B","100","DIA","2026-09-11 12:06:24.218931+00:00","","price_level_update","","","","","","","","","","","",""
"1","762.22","S","100","SPY","2026-09-11 12:06:24.219104+00:00","","price_level_update","","","","","","","","","","","",""
"1","765.69","B","0","IVV","2026-09-11 12:06:24.223683+00:00","","price_level_update","","","","","","","","","","","",""
"1","765.74","B","100","IVV","2026-09-11 12:06:24.223696+00:00","","price_level_update","","","","","","","","","","","",""
"1","57.68","B","600","SLV","2026-09-11 12:06:24.224376+00:00","","price_level_update","","","","","","","","","","","",""
"1","136.55","S","100","NVDU","2026-09-11 12:06:24.226358+00:00","","price_level_update","","","","","","","","","","","",""
"1","136.59","S","0","NVDU","2026-09-11 12:06:24.226708+00:00","","price_level_update","","","","","","","","","","","",""
"1","85.62","S","1000","GLDM","2026-09-11 12:06:24.232913+00:00","","price_level_update","","","","","","","","","","","",""
"1","136.56","S","0","NVDU","2026-09-11 12:06:24.379309+00:00","","price_level_update","","","","","","","","","","","",""
"1","765.9","S","0","IVV","2026-09-11 12:06:24.383309+00:00","","price_level_update","","","","","","","","","","","",""
"1","765.88","S","100","IVV","2026-09-11 12:06:24.383318+00:00","","price_level_update","","","","","","","","","","","",""
"1","765.74","B","0","IVV","2026-09-11 12:06:24.383343+00:00","","price_level_update","","","","","","","","","","","",""
"1","25.26","S","300","SPXS","2026-09-11 12:06:24.383356+00:00","","price_level_update","","","","","","","","","","","",""
"1","765.72","B","100","IVV","2026-09-11 12:06:24.386127+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.61","S","200","QQQM","2026-09-11 12:06:24.386498+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.62","S","0","QQQM","2026-09-11 12:06:24.386505+00:00","","price_level_update","","","","","","","","","","","",""
"1","80.75","B","0","TLT","2026-09-11 12:06:24.391850+00:00","","price_level_update","","","","","","","","","","","",""
"1","80.8","S","0","TLT","2026-09-11 12:06:24.391876+00:00","","price_level_update","","","","","","","","","","","",""
"1","80.79","S","1000","TLT","2026-09-11 12:06:24.391901+00:00","","price_level_update","","","","","","","","","","","",""
"1","80.73","B","1100","TLT","2026-09-11 12:06:24.392352+00:00","","price_level_update","","","","","","","","","","","",""
"1","80.74","B","2300","TLT","2026-09-11 12:06:24.392372+00:00","","price_level_update","","","","","","","","","","","",""
"1","80.78","S","1600","TLT","2026-09-11 12:06:24.392407+00:00","","price_level_update","","","","","","","","","","","",""
"1","7.77","S","19","POET","2026-09-11 12:06:24.416082+00:00","","price_level_update","","","","","","","","","","","",""
"1","7.77","S","0","POET","2026-09-11 12:06:24.424331+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.61","S","0","QQQM","2026-09-11 12:06:24.470808+00:00","","price_level_update","","","","","","","","","","","",""
"1","16.59","S","100","SNXX","2026-09-11 12:06:24.482011+00:00","","price_level_update","","","","","","","","","","","",""
"1","12.17","S","0","SNDQ","2026-09-11 12:06:24.482183+00:00","","price_level_update","","","","","","","","","","","",""
"1","12.16","B","100","SNDQ","2026-09-11 12:06:24.482655+00:00","","price_level_update","","","","","","","","","","","",""
"1","12.16","B","200","SNDQ","2026-09-11 12:06:24.482877+00:00","","price_level_update","","","","","","","","","","","",""
"1","66.9","B","0","FBTC","2026-09-11 12:06:24.510993+00:00","","price_level_update","","","","","","","","","","","",""
"1","66.88","B","1100","FBTC","2026-09-11 12:06:24.511010+00:00","","price_level_update","","","","","","","","","","","",""
"1","66.88","B","0","FBTC","2026-09-11 12:06:24.518832+00:00","","price_level_update","","","","","","","","","","","",""
"1","66.9","B","1100","FBTC","2026-09-11 12:06:24.518841+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.62","S","200","QQQM","2026-09-11 12:06:24.578627+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.61","S","0","USO","2026-09-11 12:06:24.629070+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.55","B","100","USO","2026-09-11 12:06:24.630687+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.53","B","0","USO","2026-09-11 12:06:24.630694+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.63","S","100","USO","2026-09-11 12:06:24.636470+00:00","","price_level_update","","","","","","","","","","","",""
"1","762.12","B","0","SPY","2026-09-11 12:06:24.662113+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.55","B","0","USO","2026-09-11 12:06:24.663033+00:00","","price_level_update","","","","","","","","","","","",""
"1","43.58","S","2120","IBIT","2026-09-11 12:06:24.663226+00:00","","price_level_update","","","","","","","","","","","",""
"1","57.68","B","0","SLV","2026-09-11 12:06:24.664904+00:00","","price_level_update","","","","","","","","","","","",""
"1","57.67","B","600","SLV","2026-09-11 12:06:24.673009+00:00","","price_level_update","","","","","","","","","","","",""
"1","765.88","S","0","IVV","2026-09-11 12:06:24.673053+00:00","","price_level_update","","","","","","","","","","","",""
"1","762.12","B","100","SPY","2026-09-11 12:06:24.673057+00:00","","price_level_update","","","","","","","","","","","",""
"1","765.72","B","0","IVV","2026-09-11 12:06:24.673055+00:00","","price_level_update","","","","","","","","","","","",""
"1","765.67","B","100","IVV","2026-09-11 12:06:24.673069+00:00","","price_level_update","","","","","","","","","","","",""
"1","765.93","S","100","IVV","2026-09-11 12:06:24.673104+00:00","","price_level_update","","","","","","","","","","","",""
"1","39.21","S","120","SQQQ","2026-09-11 12:06:24.673203+00:00","","price_level_update","","","","","","","","","","","",""
"1","39.21","S","0","SQQQ","2026-09-11 12:06:24.674904+00:00","","price_level_update","","","","","","","","","","","",""
"1","85.62","S","0","GLDM","2026-09-11 12:06:24.676145+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.62","S","0","QQQM","2026-09-11 12:06:24.678751+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.61","S","200","QQQM","2026-09-11 12:06:24.678758+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.55","B","100","USO","2026-09-11 12:06:24.738531+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.63","S","0","USO","2026-09-11 12:06:24.738742+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.61","S","100","USO","2026-09-11 12:06:24.738744+00:00","","price_level_update","","","","","","","","","","","",""
"1","43.75","S","0","IBIT","2026-09-11 12:06:24.751444+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.61","S","0","USO","2026-09-11 12:06:24.755060+00:00","","price_level_update","","","","","","","","","","","",""
"1","762.22","S","0","SPY","2026-09-11 12:06:24.767730+00:00","","price_level_update","","","","","","","","","","","",""
"1","762.22","S","100","SPY","2026-09-11 12:06:24.769115+00:00","","price_level_update","","","","","","","","","","","",""
"1","762.22","S","0","SPY","2026-09-11 12:06:24.770050+00:00","","price_level_update","","","","","","","","","","","",""
"1","69.28","S","0","SSO","2026-09-11 12:06:24.770057+00:00","","price_level_update","","","","","","","","","","","",""
"1","146.9","S","0","UPRO","2026-09-11 12:06:24.770054+00:00","","price_level_update","","","","","","","","","","","",""
"1","43.58","S","320","IBIT","2026-09-11 12:06:24.770067+00:00","","price_level_update","","","","","","","","","","","",""
"1","10.34","S","3100","BITO","2026-09-11 12:06:24.770071+00:00","","price_level_update","","","","","","","","","","","",""
"1","69.27","S","0","SSO","2026-09-11 12:06:24.770058+00:00","","price_level_update","","","","","","","","","","","",""
"1","765.93","S","0","IVV","2026-09-11 12:06:24.770069+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.61","S","0","QQQM","2026-09-11 12:06:24.770071+00:00","","price_level_update","","","","","","","","","","","",""
"1","89.48","S","0","SPYM","2026-09-11 12:06:24.770056+00:00","","price_level_update","","","","","","","","","","","",""
"1","70.44","S","0","TQQQ","2026-09-11 12:06:24.770072+00:00","","price_level_update","","","","","","","","","","","",""
"1","35.39","B","200","SPXU","2026-09-11 12:06:24.770085+00:00","","price_level_update","","","","","","","","","","","",""
"1","65.69","S","0","TNA","2026-09-11 12:06:24.770073+00:00","","price_level_update","","","","","","","","","","","",""
"1","25.25","B","300","SPXS","2026-09-11 12:06:24.770086+00:00","","price_level_update","","","","","","","","","","","",""
"1","43.59","S","360","IBIT","2026-09-11 12:06:24.770085+00:00","","price_level_update","","","","","","","","","","","",""
"1","25.52","S","0","ARKB","2026-09-11 12:06:24.770080+00:00","","price_level_update","","","","","","","","","","","",""
"1","18.51","S","5610","ETHA","2026-09-11 12:06:24.770086+00:00","","price_level_update","","","","","","","","","","","",""
"1","523.87","S","0","DIA","2026-09-11 12:06:24.770081+00:00","","price_level_update","","","","","","","","","","","",""
"1","762.25","S","0","SPY","2026-09-11 12:06:24.770067+00:00","","price_level_update","","","","","","","","","","","",""
"1","89.49","S","0","SPYM","2026-09-11 12:06:24.770060+00:00","","price_level_update","","","","","","","","","","","",""
"1","57.72","S","0","SLV","2026-09-11 12:06:24.770100+00:00","","price_level_update","","","","","","","","","","","",""
"1","39.18","B","420","SQQQ","2026-09-11 12:06:24.770098+00:00","","price_level_update","","","","","","","","","","","",""
"1","26","B","0","PSQ","2026-09-11 12:06:24.770094+00:00","","price_level_update","","","","","","","","","","","",""
"1","66.94","S","0","FBTC","2026-09-11 12:06:24.770096+00:00","","price_level_update","","","","","","","","","","","",""
"1","14.4","B","1500","QID","2026-09-11 12:06:24.770107+00:00","","price_level_update","","","","","","","","","","","",""
"1","39.2","B","420","SQQQ","2026-09-11 12:06:24.770100+00:00","","price_level_update","","","","","","","","","","","",""
"1","13.09","S","520","BITU","2026-09-11 12:06:24.770110+00:00","","price_level_update","","","","","","","","","","","",""
"1","146.92","S","0","UPRO","2026-09-11 12:06:24.770083+00:00","","price_level_update","","","","","","","","","","","",""
"1","55.32","B","0","SDS","2026-09-11 12:06:24.770112+00:00","","price_level_update","","","","","","","","","","","",""
"1","23.41","S","800","ETH","2026-09-11 12:06:24.770121+00:00","","price_level_update","","","","","","","","","","","",""
"1","25.24","B","300","SPXS","2026-09-11 12:06:24.770124+00:00","","price_level_update","","","","","","","","","","","",""
"1","89.51","S","0","SPYM","2026-09-11 12:06:24.770094+00:00","","price_level_update","","","","","","","","","","","",""
"1","32.71","B","0","SH","2026-09-11 12:06:24.770099+00:00","","price_level_update","","","","","","","","","","","",""
"1","35.38","B","200","SPXU","2026-09-11 12:06:24.770112+00:00","","price_level_update","","","","","","","","","","","",""
"1","39.21","S","120","SQQQ","2026-09-11 12:06:24.770102+00:00","","price_level_update","","","","","","","","","","","",""
"1","68.95","S","0","UDOW","2026-09-11 12:06:24.770124+00:00","","price_level_update","","","","","","","","","","","",""
"1","25.88","S","100","ETHU","2026-09-11 12:06:24.770134+00:00","","price_level_update","","","","","","","","","","","",""
"1","39.17","B","420","SQQQ","2026-09-11 12:06:24.770120+00:00","","price_level_update","","","","","","","","","","","",""
"1","43.58","S","120","IBIT","2026-09-11 12:06:24.770144+00:00","","price_level_update","","","","","","","","","","","",""
"1","55.31","B","0","SDS","2026-09-11 12:06:24.770126+00:00","","price_level_update","","","","","","","","","","","",""
"1","89.5","S","0","SPYM","2026-09-11 12:06:24.770108+00:00","","price_level_update","","","","","","","","","","","",""
"1","89.11","S","0","QLD","2026-09-11 12:06:24.770138+00:00","","price_level_update","","","","","","","","","","","",""
"1","42.33","B","0","TZA","2026-09-11 12:06:24.770140+00:00","","price_level_update","","","","","","","","","","","",""
"1","39.19","B","420","SQQQ","2026-09-11 12:06:24.770137+00:00","","price_level_update","","","","","","","","","","","",""
"1","16.89","S","1180","BITX","2026-09-11 12:06:24.770151+00:00","","price_level_update","","","","","","","","","","","",""
"1","19.73","S","0","ETHE","2026-09-11 12:06:24.770150+00:00","","price_level_update","","","","","","","","","","","",""
"1","59.52","S","0","GBTC","2026-09-11 12:06:24.770153+00:00","","price_level_update","","","","","","","","","","","",""
"1","32.7","B","1560","SH","2026-09-11 12:06:24.770166+00:00","","price_level_update","","","","","","","","","","","",""
"1","57.71","S","0","SLV","2026-09-11 12:06:24.770164+00:00","","price_level_update","","","","","","","","","","","",""
"1","24.2","B","0","SDOW","2026-09-11 12:06:24.770178+00:00","","price_level_update","","","","","","","","","","","",""
"1","25.26","S","1300","SPXS","2026-09-11 12:06:24.770190+00:00","","price_level_update","","","","","","","","","","","",""
"1","25.25","B","0","SPXS","2026-09-11 12:06:24.771519+00:00","","price_level_update","","","","","","","","","","","",""
"1","35.39","B","0","SPXU","2026-09-11 12:06:24.771559+00:00","","price_level_update","","","","","","","","","","","",""
"1","14.41","S","5400","QID","2026-09-11 12:06:24.772759+00:00","","price_level_update","","","","","","","","","","","",""
"1","765.67","B","0","IVV","2026-09-11 12:06:24.773077+00:00","","price_level_update","","","","","","","","","","","",""
"1","765.72","B","100","IVV","2026-09-11 12:06:24.773082+00:00","","price_level_update","","","","","","","","","","","",""
"1","13.08","B","400","BITU","2026-09-11 12:06:24.773346+00:00","","price_level_update","","","","","","","","","","","",""
"1","57.66","B","0","SLV","2026-09-11 12:06:24.774737+00:00","","price_level_update","","","","","","","","","","","",""
"1","57.68","B","600","SLV","2026-09-11 12:06:24.774749+00:00","","price_level_update","","","","","","","","","","","",""
"1","16.89","S","900","BITX","2026-09-11 12:06:24.780692+00:00","","price_level_update","","","","","","","","","","","",""
"1","16.88","B","920","BITX","2026-09-11 12:06:24.780698+00:00","","price_level_update","","","","","","","","","","","",""
"1","57.72","S","600","SLV","2026-09-11 12:06:24.800422+00:00","","price_level_update","","","","","","","","","","","",""
"1","68.96","S","100","UDOW","2026-09-11 12:06:24.813859+00:00","","price_level_update","","","","","","","","","","","",""
"1","24.2","B","400","SDOW","2026-09-11 12:06:24.813869+00:00","","price_level_update","","","","","","","","","","","",""
"1","12.28","S","36","EQX","2026-09-11 12:06:24.820486+00:00","","price_level_update","","","","","","","","","","","",""
"1","179.66","B","0","NUGT","2026-09-11 12:06:24.820794+00:00","","price_level_update","","","","","","","","","","","",""
"1","12.28","S","0","EQX","2026-09-11 12:06:24.821422+00:00","","price_level_update","","","","","","","","","","","",""
"1","11.89","B","100","SKHL","2026-09-11 12:06:24.833494+00:00","","price_level_update","","","","","","","","","","","",""
"1","6.93","S","200","SKDD","2026-09-11 12:06:24.833612+00:00","","price_level_update","","","","","","","","","","","",""
"1","765.95","S","100","IVV","2026-09-11 12:06:24.834531+00:00","","price_level_update","","","","","","","","","","","",""
"64","190.71","","100","SKHY","2026-09-11 12:06:24.835769+00:00","354","trade_report","","","","","","","","","","","",""
"1","11.89","B","0","SKHL","2026-09-11 12:06:24.837163+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.64","S","100","USO","2026-09-11 12:06:24.839736+00:00","","price_level_update","","","","","","","","","","","",""
"1","39.17","B","1420","SQQQ","2026-09-11 12:06:24.840648+00:00","","price_level_update","","","","","","","","","","","",""
"1","293.62","S","200","QQQM","2026-09-11 12:06:24.840645+00:00","","price_level_update","","","","","","","","","","","",""
"1","70.46","S","600","TQQQ","2026-09-11 12:06:24.840658+00:00","","price_level_update","","","","","","","","","","","",""
"1","146.97","S","200","UPRO","2026-09-11 12:06:24.840661+00:00","","price_level_update","","","","","","","","","","","",""
"1","14.4","B","5500","QID","2026-09-11 12:06:24.840673+00:00","","price_level_update","","","","","","","","","","","",""
"1","69.28","S","300","SSO","2026-09-11 12:06:24.840667+00:00","","price_level_update","","","","","","","","","","","",""
"1","25.25","B","1000","SPXS","2026-09-11 12:06:24.840672+00:00","","price_level_update","","","","","","","","","","","",""
"1","35.37","B","900","SPXU","2026-09-11 12:06:24.840682+00:00","","price_level_update","","","","","","","","","","","",""
"1","89.52","S","900","SPYM","2026-09-11 12:06:24.840677+00:00","","price_level_update","","","","","","","","","","","",""
"1","32.7","B","3860","SH","2026-09-11 12:06:24.840697+00:00","","price_level_update","","","","","","","","","","","",""
"1","55.31","B","700","SDS","2026-09-11 12:06:24.840685+00:00","","price_level_update","","","","","","","","","","","",""
"1","26","B","4500","PSQ","2026-09-11 12:06:24.841126+00:00","","price_level_update","","","","","","","","","","","",""
"1","89.11","S","300","QLD","2026-09-11 12:06:24.841150+00:00","","price_level_update","","","","","","","","","","","",""
"1","85.62","S","1000","GLDM","2026-09-11 12:06:24.841314+00:00","","price_level_update","","","","","","","","","","","",""
"1","65.7","S","200","TNA","2026-09-11 12:06:24.841452+00:00","","price_level_update","","","","","","","","","","","",""
"1","42.33","B","200","TZA","2026-09-11 12:06:24.841461+00:00","","price_level_update","","","","","","","","","","","",""
"1","523.87","S","100","DIA","2026-09-11 12:06:24.841465+00:00","","price_level_update","","","","","","","","","","","",""
"1","80.78","S","0","TLT","2026-09-11 12:06:24.841482+00:00","","price_level_update","","","","","","","","","","","",""
"1","39.21","S","0","SQQQ","2026-09-11 12:06:24.841515+00:00","","price_level_update","","","","","","","","","","","",""
"1","57.68","B","0","SLV","2026-09-11 12:06:24.842131+00:00","","price_level_update","","","","","","","","","","","",""
"1","14.41","S","4000","QID","2026-09-11 12:06:24.842533+00:00","","price_level_update","","","","","","","","","","","",""
"1","35.39","B","200","SPXU","2026-09-11 12:06:24.842521+00:00","","price_level_update","","","","","","","","","","","",""
"1","25.25","B","1300","SPXS","2026-09-11 12:06:24.843122+00:00","","price_level_update","","","","","","","","","","","",""
"1","1.5","B","0","MASK","2026-09-11 12:06:24.872163+00:00","","price_level_update","","","","","","","","","","","",""
"1","1.49","B","0","MASK","2026-09-11 12:06:24.872166+00:00","","price_level_update","","","","","","","","","","","",""
"1","1.51","S","100","MASK","2026-09-11 12:06:24.872955+00:00","","price_level_update","","","","","","","","","","","",""
"1","1.51","S","0","MASK","2026-09-11 12:06:24.874770+00:00","","price_level_update","","","","","","","","","","","",""
"1","179.69","B","100","NUGT","2026-09-11 12:06:24.881753+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.57","B","100","USO","2026-09-11 12:06:24.884685+00:00","","price_level_update","","","","","","","","","","","",""
"1","153.55","B","0","USO","2026-09-11 12:06:24.884685+00:00","","price_level_update","","","","","","","","","","","",""
"1","762.25","S","100","SPY","2026-09-11 12:06:24.888446+00:00","","price_level_update","","","","","","","","","","","",""
"1","57.68","B","600","SLV","2026-09-11 12:06:24.888929+00:00","","price_level_update","","","","","","","","","","","",""
"1","765.72","B","0","IVV","2026-09-11 12:06:24.889183+00:00","","price_level_update","","","","","","","","","","","",""
"1","765.74","B","100","IVV","2026-09-11 12:06:24.889191+00:00","","price_level_update","","","","","","","","","","","",""
"1","57.71","S","600","SLV","2026-09-11 12:06:24.904750+00:00","","price_level_update","","","","","","","","","","","",""
"1","68.96","S","0","UDOW","2026-09-11 12:06:24.920181+00:00","","price_level_update","","","","","","","","","","","",""
